/* DATA DESCRIPTION:
	HE335/063-3 * LATITUDE: 54.417670 * LONGITUDE: 7.501000 * DATE/TIME: 2010-09-11T03:48:00 * ELEVATION: -22.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/064-1 * LATITUDE: 54.500500 * LONGITUDE: 7.500500 * DATE/TIME: 2010-09-11T04:32:00 * ELEVATION: -23.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/064-2 * LATITUDE: 54.500330 * LONGITUDE: 7.500170 * DATE/TIME: 2010-09-11T04:36:00 * ELEVATION: -23.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/064-3 * LATITUDE: 54.500170 * LONGITUDE: 7.499830 * DATE/TIME: 2010-09-11T04:38:00 * ELEVATION: -22.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/065-1 * LATITUDE: 54.583830 * LONGITUDE: 7.499170 * DATE/TIME: 2010-09-11T05:26:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/065-2 * LATITUDE: 54.583670 * LONGITUDE: 7.499000 * DATE/TIME: 2010-09-11T05:27:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/065-3 * LATITUDE: 54.583670 * LONGITUDE: 7.498830 * DATE/TIME: 2010-09-11T05:29:00 * ELEVATION: -18.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/066-1 * LATITUDE: 54.666000 * LONGITUDE: 7.501500 * DATE/TIME: 2010-09-11T06:35:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/066-2 * LATITUDE: 54.665830 * LONGITUDE: 7.502000 * DATE/TIME: 2010-09-11T06:38:00 * ELEVATION: -17.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/066-3 * LATITUDE: 54.665330 * LONGITUDE: 7.503500 * DATE/TIME: 2010-09-11T06:46:00 * ELEVATION: -18.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/067-1 * LATITUDE: 54.749330 * LONGITUDE: 7.499170 * DATE/TIME: 2010-09-11T07:23:00 * ELEVATION: -18.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/067-2 * LATITUDE: 54.749170 * LONGITUDE: 7.500170 * DATE/TIME: 2010-09-11T07:26:00 * ELEVATION: -17.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/067-3 * LATITUDE: 54.745000 * LONGITUDE: 7.505670 * DATE/TIME: 2010-09-11T07:55:00 * ELEVATION: -18.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/068-1 * LATITUDE: 54.832500 * LONGITUDE: 7.501000 * DATE/TIME: 2010-09-11T08:34:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/068-2 * LATITUDE: 54.831670 * LONGITUDE: 7.501830 * DATE/TIME: 2010-09-11T08:37:00 * ELEVATION: -18.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/068-3 * LATITUDE: 54.828500 * LONGITUDE: 7.506830 * DATE/TIME: 2010-09-11T08:59:00 * ELEVATION: -18.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/069-1 * LATITUDE: 54.916000 * LONGITUDE: 7.501000 * DATE/TIME: 2010-09-11T09:35:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/069-2 * LATITUDE: 54.915670 * LONGITUDE: 7.501500 * DATE/TIME: 2010-09-11T09:37:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/069-3 * LATITUDE: 54.915500 * LONGITUDE: 7.502500 * DATE/TIME: 2010-09-11T09:40:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/070-1 * LATITUDE: 55.000170 * LONGITUDE: 7.502000 * DATE/TIME: 2010-09-11T10:16:00 * ELEVATION: -21.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/070-2 * LATITUDE: 55.000000 * LONGITUDE: 7.502330 * DATE/TIME: 2010-09-11T10:18:00 * ELEVATION: -23.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/070-3 * LATITUDE: 54.999170 * LONGITUDE: 7.502500 * DATE/TIME: 2010-09-11T10:24:00 * ELEVATION: -23.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/071-1 * LATITUDE: 55.083330 * LONGITUDE: 7.501500 * DATE/TIME: 2010-09-11T11:09:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/071-2 * LATITUDE: 55.083170 * LONGITUDE: 7.501170 * DATE/TIME: 2010-09-11T11:11:00 * ELEVATION: -18.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/071-3 * LATITUDE: 55.083170 * LONGITUDE: 7.501170 * DATE/TIME: 2010-09-11T11:13:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/072-1 * LATITUDE: 55.084000 * LONGITUDE: 7.335170 * DATE/TIME: 2010-09-11T12:02:00 * ELEVATION: -23.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/072-2 * LATITUDE: 55.083830 * LONGITUDE: 7.335330 * DATE/TIME: 2010-09-11T12:04:00 * ELEVATION: -23.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/072-3 * LATITUDE: 55.084170 * LONGITUDE: 7.335000 * DATE/TIME: 2010-09-11T12:07:00 * ELEVATION: -22.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/073-1 * LATITUDE: 55.001830 * LONGITUDE: 7.334500 * DATE/TIME: 2010-09-11T12:53:00 * ELEVATION: -27.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/073-2 * LATITUDE: 55.001830 * LONGITUDE: 7.334170 * DATE/TIME: 2010-09-11T12:58:00 * ELEVATION: -28.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/073-3 * LATITUDE: 55.001830 * LONGITUDE: 7.333670 * DATE/TIME: 2010-09-11T13:01:00 * ELEVATION: -26.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/074-1 * LATITUDE: 54.918830 * LONGITUDE: 7.332670 * DATE/TIME: 2010-09-11T13:42:00 * ELEVATION: -22.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/074-2 * LATITUDE: 54.917830 * LONGITUDE: 7.332830 * DATE/TIME: 2010-09-11T13:46:00 * ELEVATION: -21.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/074-3 * LATITUDE: 54.917500 * LONGITUDE: 7.333330 * DATE/TIME: 2010-09-11T13:52:00 * ELEVATION: -22.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/075-1 * LATITUDE: 54.835170 * LONGITUDE: 7.333170 * DATE/TIME: 2010-09-11T14:40:00 * ELEVATION: -22.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/075-2 * LATITUDE: 54.835170 * LONGITUDE: 7.333330 * DATE/TIME: 2010-09-11T14:42:00 * ELEVATION: -22.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/075-3 * LATITUDE: 54.835170 * LONGITUDE: 7.333500 * DATE/TIME: 2010-09-11T14:44:00 * ELEVATION: -21.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/076-1 * LATITUDE: 54.753000 * LONGITUDE: 7.331500 * DATE/TIME: 2010-09-11T15:23:00 * ELEVATION: -21.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/076-2 * LATITUDE: 54.752830 * LONGITUDE: 7.331170 * DATE/TIME: 2010-09-11T15:27:00 * ELEVATION: -21.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/076-3 * LATITUDE: 54.752670 * LONGITUDE: 7.330830 * DATE/TIME: 2010-09-11T15:29:00 * ELEVATION: -20.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/077-1 * LATITUDE: 54.667670 * LONGITUDE: 7.332500 * DATE/TIME: 2010-09-11T16:12:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/077-2 * LATITUDE: 54.667500 * LONGITUDE: 7.332000 * DATE/TIME: 2010-09-11T16:15:00 * ELEVATION: -18.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/077-3 * LATITUDE: 54.667670 * LONGITUDE: 7.332500 * DATE/TIME: 2010-09-11T16:19:00 * ELEVATION: -19.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/078-1 * LATITUDE: 54.584500 * LONGITUDE: 7.332330 * DATE/TIME: 2010-09-11T17:01:00 * ELEVATION: -27.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/078-2 * LATITUDE: 54.584330 * LONGITUDE: 7.332330 * DATE/TIME: 2010-09-11T17:04:00 * ELEVATION: -26.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/078-3 * LATITUDE: 54.584330 * LONGITUDE: 7.332670 * DATE/TIME: 2010-09-11T17:08:00 * ELEVATION: -30.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/079-1 * LATITUDE: 54.500830 * LONGITUDE: 7.329830 * DATE/TIME: 2010-09-11T17:58:00 * ELEVATION: -27.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/079-2 * LATITUDE: 54.500670 * LONGITUDE: 7.329830 * DATE/TIME: 2010-09-11T18:00:00 * ELEVATION: -27.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/079-3 * LATITUDE: 54.500330 * LONGITUDE: 7.329330 * DATE/TIME: 2010-09-11T18:05:00 * ELEVATION: -27.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/080-1 * LATITUDE: 54.417170 * LONGITUDE: 7.332330 * DATE/TIME: 2010-09-11T18:44:00 * ELEVATION: -26.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/080-2 * LATITUDE: 54.416500 * LONGITUDE: 7.331500 * DATE/TIME: 2010-09-11T18:48:00 * ELEVATION: -26.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/080-3 * LATITUDE: 54.414500 * LONGITUDE: 7.330500 * DATE/TIME: 2010-09-11T19:07:00 * ELEVATION: -25.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/081-1 * LATITUDE: 54.333170 * LONGITUDE: 7.334000 * DATE/TIME: 2010-09-11T19:44:00 * ELEVATION: -38.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/081-2 * LATITUDE: 54.332830 * LONGITUDE: 7.334330 * DATE/TIME: 2010-09-11T19:47:00 * ELEVATION: -39.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/081-3 * LATITUDE: 54.332000 * LONGITUDE: 7.334330 * DATE/TIME: 2010-09-11T19:53:00 * ELEVATION: -40.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/082-1 * LATITUDE: 54.249330 * LONGITUDE: 7.334330 * DATE/TIME: 2010-09-11T20:29:00 * ELEVATION: -35.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/082-2 * LATITUDE: 54.248330 * LONGITUDE: 7.335000 * DATE/TIME: 2010-09-11T20:33:00 * ELEVATION: -34.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/082-3 * LATITUDE: 54.247170 * LONGITUDE: 7.336670 * DATE/TIME: 2010-09-11T20:38:00 * ELEVATION: -35.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/083-1 * LATITUDE: 54.167000 * LONGITUDE: 7.334670 * DATE/TIME: 2010-09-11T21:13:00 * ELEVATION: -33.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/083-2 * LATITUDE: 54.164670 * LONGITUDE: 7.336670 * DATE/TIME: 2010-09-11T21:20:00 * ELEVATION: -34.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
	HE335/083-3 * LATITUDE: 54.161500 * LONGITUDE: 7.338670 * DATE/TIME: 2010-09-11T21:36:00 * ELEVATION: -34.0 m * LOCATION: North Sea * CAMPAIGN: HE335 * BASIS: Heincke (URI: https://doi.org/10.17815/jlsrf-3-164) * METHOD/DEVICE: Grab (GRAB)
Comment:	Sample area: 0.02 m**2
Parameter(s):	Event label (Event) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html)
	Sample code/label (Sample label) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html)
	Date/Time of event (Date/Time) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html)
	Latitude of event (Latitude) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html)
	Longitude of event (Longitude) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html)
	Depth, bathymetric [m] (Bathy depth) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html)
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html)
	Amphiura filiformis [#] (A. filiformis) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Asterias rubens [#] (A. rubens) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Echinocardium cordatum [#] (E. cordatum) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Echinocyamus pusillus [#] (E. pusillus) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Ophiura ophiura [#] (O. ophiura) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Holothuroidea [#] (Holothuroidea) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Abra nitida [#] (A. nitida) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Acteon tornatilis [#] (A. tornatilis) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Aeolidia papillosa [#] (A. papillosa) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Asbjornsenia pygmaea [#] (A. pygmaea) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Chamelea gallina [#] (C. gallina) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Corbula gibba [#] (C. gibba) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Cylichna cylindracea [#] (C. cylindracea) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Dosinia lupinus [#] (D. lupinus) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Ensis directus [#] (E. directus) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Ensis ensis [#] (E. ensis) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Ensis siliqua [#] (E. siliqua) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Euspira nitida [#] (E. nitida) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Fabulina fabula [#] (F. fabula) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Goodallia triangularis [#] (G. triangularis) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Hyala vitrea [#] (H. vitrea) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Kurtiella bidentata [#] (K. bidentata) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Limecola balthica [#] (L. balthica) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Lutraria lutraria [#] (L. lutraria) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Macomangulus tenuis [#] (M. tenuis) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Mytilidae [#] (Mytilidae) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Nucula nitidosa [#] (N. nitidosa) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Parvicardium scabrum [#] (P. scabrum) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Phaxas pellucidus [#] (P. pellucidus) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
	Philine aperta [#] (P. aperta) * PI: Armonies, Werner (https://orcid.org/0000-0001-5546-2462, Werner.Armonies@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/werner-armonies.html) * METHOD/DEVICE: Counting
